11/26 11:57:43 PM | TRAINING: Epoch: 1, Batch: 205/8663, Loss: 0.686, perc_uncertainty: 1.000, nOnes_target: 8109, nOnes_pred: 49443, TPR[all: 0.341, HumanFC: 0.346, EpiMap: 0.344, TFs: 0.329], TNR[all: 0.659, HumanFC: 0.659, EpiMap: 0.678, TFs: 0.637], roc[HumanFC: 0.497, EpiMap: 0.487, TFs: 0.499 ], accuracy[HumanFC: 0.953, EpiMap: 0.871, TFs: 0.908 ]
11/26 11:57:48 PM | TRAINING: Epoch: 1, Batch: 210/8663, Loss: 0.686, perc_uncertainty: 1.000, nOnes_target: 8328, nOnes_pred: 48350, TPR[all: 0.334, HumanFC: 0.331, EpiMap: 0.337, TFs: 0.331], TNR[all: 0.666, HumanFC: 0.670, EpiMap: 0.683, TFs: 0.639], roc[HumanFC: 0.494, EpiMap: 0.475, TFs: 0.498 ], accuracy[HumanFC: 0.957, EpiMap: 0.873, TFs: 0.889 ]
11/26 11:57:54 PM | TRAINING: Epoch: 1, Batch: 215/8663, Loss: 0.686, perc_uncertainty: 1.000, nOnes_target: 8062, nOnes_pred: 47656, TPR[all: 0.332, HumanFC: 0.333, EpiMap: 0.332, TFs: 0.331], TNR[all: 0.671, HumanFC: 0.676, EpiMap: 0.690, TFs: 0.640], roc[HumanFC: 0.488, EpiMap: 0.495, TFs: 0.489 ], accuracy[HumanFC: 0.949, EpiMap: 0.887, TFs: 0.914 ]
11/26 11:58:00 PM | TRAINING: Epoch: 1, Batch: 220/8663, Loss: 0.686, perc_uncertainty: 1.000, nOnes_target: 9034, nOnes_pred: 46900, TPR[all: 0.319, HumanFC: 0.317, EpiMap: 0.327, TFs: 0.303], TNR[all: 0.676, HumanFC: 0.681, EpiMap: 0.694, TFs: 0.645], roc[HumanFC: 0.503, EpiMap: 0.492, TFs: 0.496 ], accuracy[HumanFC: 0.938, EpiMap: 0.875, TFs: 0.898 ]
11/26 11:58:05 PM | TRAINING: Epoch: 1, Batch: 225/8663, Loss: 0.685, perc_uncertainty: 1.000, nOnes_target: 7540, nOnes_pred: 46276, TPR[all: 0.324, HumanFC: 0.310, EpiMap: 0.338, TFs: 0.318], TNR[all: 0.681, HumanFC: 0.684, EpiMap: 0.696, TFs: 0.656], roc[HumanFC: 0.510, EpiMap: 0.500, TFs: 0.500 ], accuracy[HumanFC: 0.961, EpiMap: 0.898, TFs: 0.885 ]
11/26 11:58:11 PM | TRAINING: Epoch: 1, Batch: 230/8663, Loss: 0.685, perc_uncertainty: 1.000, nOnes_target: 8239, nOnes_pred: 45665, TPR[all: 0.316, HumanFC: 0.314, EpiMap: 0.326, TFs: 0.302], TNR[all: 0.685, HumanFC: 0.687, EpiMap: 0.695, TFs: 0.669], roc[HumanFC: 0.492, EpiMap: 0.506, TFs: 0.489 ], accuracy[HumanFC: 0.949, EpiMap: 0.885, TFs: 0.898 ]
11/26 11:58:16 PM | TRAINING: Epoch: 1, Batch: 235/8663, Loss: 0.685, perc_uncertainty: 1.000, nOnes_target: 9786, nOnes_pred: 44947, TPR[all: 0.306, HumanFC: 0.300, EpiMap: 0.320, TFs: 0.292], TNR[all: 0.690, HumanFC: 0.691, EpiMap: 0.695, TFs: 0.680], roc[HumanFC: 0.493, EpiMap: 0.512, TFs: 0.500 ], accuracy[HumanFC: 0.941, EpiMap: 0.863, TFs: 0.898 ]
11/26 11:58:22 PM | TRAINING: Epoch: 1, Batch: 240/8663, Loss: 0.685, perc_uncertainty: 1.000, nOnes_target: 8886, nOnes_pred: 44423, TPR[all: 0.301, HumanFC: 0.299, EpiMap: 0.328, TFs: 0.257], TNR[all: 0.693, HumanFC: 0.695, EpiMap: 0.696, TFs: 0.686], roc[HumanFC: 0.500, EpiMap: 0.498, TFs: 0.513 ], accuracy[HumanFC: 0.949, EpiMap: 0.867, TFs: 0.906 ]
11/26 11:58:28 PM | TRAINING: Epoch: 1, Batch: 245/8663, Loss: 0.684, perc_uncertainty: 1.000, nOnes_target: 6577, nOnes_pred: 43999, TPR[all: 0.300, HumanFC: 0.303, EpiMap: 0.325, TFs: 0.258], TNR[all: 0.696, HumanFC: 0.699, EpiMap: 0.695, TFs: 0.691], roc[HumanFC: 0.505, EpiMap: 0.502, TFs: 0.480 ], accuracy[HumanFC: 0.965, EpiMap: 0.902, TFs: 0.930 ]
11/26 11:58:33 PM | TRAINING: Epoch: 1, Batch: 250/8663, Loss: 0.684, perc_uncertainty: 1.000, nOnes_target: 7831, nOnes_pred: 43630, TPR[all: 0.304, HumanFC: 0.311, EpiMap: 0.325, TFs: 0.263], TNR[all: 0.699, HumanFC: 0.703, EpiMap: 0.695, TFs: 0.693], roc[HumanFC: 0.489, EpiMap: 0.509, TFs: 0.467 ], accuracy[HumanFC: 0.961, EpiMap: 0.883, TFs: 0.920 ]
11/26 11:58:39 PM | TRAINING: Epoch: 1, Batch: 255/8663, Loss: 0.684, perc_uncertainty: 1.000, nOnes_target: 8883, nOnes_pred: 43189, TPR[all: 0.300, HumanFC: 0.304, EpiMap: 0.319, TFs: 0.265], TNR[all: 0.702, HumanFC: 0.708, EpiMap: 0.695, TFs: 0.696], roc[HumanFC: 0.496, EpiMap: 0.500, TFs: 0.500 ], accuracy[HumanFC: 0.945, EpiMap: 0.883, TFs: 0.900 ]
11/26 11:58:44 PM | TRAINING: Epoch: 1, Batch: 260/8663, Loss: 0.684, perc_uncertainty: 1.000, nOnes_target: 6848, nOnes_pred: 42620, TPR[all: 0.288, HumanFC: 0.295, EpiMap: 0.321, TFs: 0.238], TNR[all: 0.706, HumanFC: 0.712, EpiMap: 0.700, TFs: 0.697], roc[HumanFC: 0.505, EpiMap: 0.494, TFs: 0.508 ], accuracy[HumanFC: 0.961, EpiMap: 0.918, TFs: 0.926 ]
11/26 11:58:50 PM | TRAINING: Epoch: 1, Batch: 265/8663, Loss: 0.684, perc_uncertainty: 1.000, nOnes_target: 10839, nOnes_pred: 41757, TPR[all: 0.286, HumanFC: 0.291, EpiMap: 0.303, TFs: 0.251], TNR[all: 0.712, HumanFC: 0.718, EpiMap: 0.710, TFs: 0.699], roc[HumanFC: 0.501, EpiMap: 0.500, TFs: 0.515 ], accuracy[HumanFC: 0.934, EpiMap: 0.857, TFs: 0.898 ]
11/26 11:58:56 PM | TRAINING: Epoch: 1, Batch: 270/8663, Loss: 0.684, perc_uncertainty: 1.000, nOnes_target: 11379, nOnes_pred: 41220, TPR[all: 0.284, HumanFC: 0.285, EpiMap: 0.301, TFs: 0.258], TNR[all: 0.715, HumanFC: 0.721, EpiMap: 0.717, TFs: 0.700], roc[HumanFC: 0.497, EpiMap: 0.499, TFs: 0.487 ], accuracy[HumanFC: 0.930, EpiMap: 0.857, TFs: 0.875 ]
11/26 11:59:01 PM | TRAINING: Epoch: 1, Batch: 275/8663, Loss: 0.684, perc_uncertainty: 1.000, nOnes_target: 10206, nOnes_pred: 40541, TPR[all: 0.280, HumanFC: 0.288, EpiMap: 0.292, TFs: 0.245], TNR[all: 0.720, HumanFC: 0.726, EpiMap: 0.722, TFs: 0.704], roc[HumanFC: 0.492, EpiMap: 0.503, TFs: 0.503 ], accuracy[HumanFC: 0.938, EpiMap: 0.863, TFs: 0.906 ]
11/26 11:59:07 PM | TRAINING: Epoch: 1, Batch: 280/8663, Loss: 0.683, perc_uncertainty: 1.000, nOnes_target: 9434, nOnes_pred: 39722, TPR[all: 0.275, HumanFC: 0.272, EpiMap: 0.300, TFs: 0.241], TNR[all: 0.726, HumanFC: 0.729, EpiMap: 0.727, TFs: 0.717], roc[HumanFC: 0.487, EpiMap: 0.495, TFs: 0.493 ], accuracy[HumanFC: 0.949, EpiMap: 0.877, TFs: 0.891 ]
